key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh
TARABA_DG1_And_DG2_1693789200,2023-09-04 00:00:00,2023-09-04 00:15:00,1693785600,226.96,75.59,13.8,0.0,6943.75,6526.12,-1.2200000000002547,-1.019999999999527,0.81
TARABA_DG1_And_DG2_1693790100,2023-09-04 00:15:00,2023-09-04 00:30:00,1693786500,225.88,75.59,10.6,0.0,6943.75,6526.37,-1.2200000000002547,-1.269999999999527,0.887
TARABA_DG1_And_DG2_1693791000,2023-09-04 00:30:00,2023-09-04 00:45:00,1693787400,232.76,75.59,3.98,0.0,6943.75,6526.62,-1.2200000000002547,-1.519999999999527,0.886
TARABA_DG1_And_DG2_1693791900,2023-09-04 00:45:00,2023-09-04 01:00:00,1693788300,229.5,75.59,10.1,0.0,6943.75,6526.88,-1.2200000000002547,-1.7799999999997453,0.861
TARABA_DG1_And_DG2_1693792800,2023-09-04 01:00:00,2023-09-04 01:15:00,1693789200,224.42,75.59,5.43,0.0,6943.75,6527.09,-1.2200000000002547,-1.9899999999997817,0.789
TARABA_DG1_And_DG2_1693793700,2023-09-04 01:15:00,2023-09-04 01:30:00,1693790100,223.7,75.59,1.08,0.0,6943.75,6527.35,-1.2200000000002547,-2.25,0.998
TARABA_DG1_And_DG2_1693794600,2023-09-04 01:30:00,2023-09-04 01:45:00,1693791000,225.15,75.59,1.45,0.0,6943.75,6527.6,-1.2200000000002547,-2.5,0.879
TARABA_DG1_And_DG2_1693795500,2023-09-04 01:45:00,2023-09-04 02:00:00,1693791900,223.34,75.59,1.80,0.0,6943.75,6527.85,-1.2200000000002547,-2.75,0.88
TARABA_DG1_And_DG2_1693796400,2023-09-04 02:00:00,2023-09-04 02:15:00,1693792800,224.06,75.59,3.26,0.0,6943.75,6528.1,-1.2200000000002547,-3.0,0.877
TARABA_DG1_And_DG2_1693797300,2023-09-04 02:15:00,2023-09-04 02:30:00,1693793700,221.89,77.84,2.17,0.38,6943.75,6528.35,-1.2200000000002547,-3.25,0.677
TARABA_DG1_And_DG2_1693798200,2023-09-04 02:30:00,2023-09-04 02:45:00,1693794600,219.71,77.84,1.08,0.0,6943.75,6528.6,-1.2200000000002547,-3.5,0.638
TARABA_DG1_And_DG2_1693799100,2023-09-04 02:45:00,2023-09-04 03:00:00,1693795500,218.62,77.84,2.18,0.0,6943.75,6528.85,-1.2200000000002547,-3.75,0.719
TARABA_DG1_And_DG2_1693800000,2023-09-04 03:00:00,2023-09-04 03:15:00,1693796400,216.81,77.84,1.81,0.0,6943.75,6529.1,-1.2200000000002547,-4.0,0.873
TARABA_DG1_And_DG2_1693800900,2023-09-04 03:15:00,2023-09-04 03:30:00,1693797300,217.72,77.84,1.18,0.0,6943.75,6529.35,-1.2200000000002547,-4.25,0.847
TARABA_DG1_And_DG2_1693801800,2023-09-04 03:30:00,2023-09-04 03:45:00,1693798200,215.36,77.84,2.80,0.0,6943.75,6529.6,-1.2200000000002547,-4.5,0.854
TARABA_DG1_And_DG2_1693802700,2023-09-04 03:45:00,2023-09-04 04:00:00,1693799100,215.36,77.84,2.18,0.0,6943.75,6529.85,-1.2200000000002547,-4.75,1.037
TARABA_DG1_And_DG2_1693803600,2023-09-04 04:00:00,2023-09-04 04:15:00,1693800000,217.18,77.84,2.53,0.0,6943.75,6530.1,-1.2200000000002547,-5.0,0.938
TARABA_DG1_And_DG2_1693804500,2023-09-04 04:15:00,2023-09-04 04:30:00,1693800900,217.9,77.84,1.09,0.0,6943.75,6530.35,-1.2200000000002547,-5.25,0.629
TARABA_DG1_And_DG2_1693805400,2023-09-04 04:30:00,2023-09-04 04:45:00,1693801800,214.28,77.84,3.61,0.0,6943.75,6530.6,-1.2200000000002547,-5.5,0.0
TARABA_DG1_And_DG2_1693806300,2023-09-04 04:45:00,2023-09-04 05:00:00,1693802700,212.46,77.84,1.82,0.0,6943.75,6530.85,-1.2200000000002547,-5.75,0.0
TARABA_DG1_And_DG2_1693807200,2023-09-04 05:00:00,2023-09-04 05:15:00,1693803600,212.46,77.84,2.54,0.0,6943.75,6531.1,-1.2200000000002547,-6.0,0.0
